orf_id,essential,probability of being essential
YBR033W ,0,0.0017941790523
YBR034C ,0,0.914767937333
YBR035C ,0,0.130125700831
YBR036C ,0,0.00106115385057
YBR038W ,1,0.0904499451816
YBR040W ,0,0.00760210958625
YBR041W ,0,0.0965220784804
YBR042C ,0,0.0114224537808
YBR043C ,0,0.0443539693952
YBR045C ,0,0.0915912113953
YBR046C ,0,0.324507222214
YBR048W ,0,0.0832829636562
YBR049C ,1,0.374738225523
YBR050C ,0,0.00314112800809
YBR052C ,0,0.00510088682999
YBR053C ,0,0.114718744531
YBR054W ,0,0.000892078200847
YBR055C ,1,0.687757300703
YBR056W ,0,0.0131321367463
YBR057C ,0,0.138989146988
YBR058C ,0,0.955026624338
YBR059C ,0,0.146876205951
YBR060C ,1,0.418224787428
YBR061C ,0,0.319332424413
YBR062C ,0,0.107451150862
YBR063C ,0,0.00312913272276
YBR065C ,0,0.763786448787
YBR066C ,0,0.00165632471052
YBR067C ,0,0.0113182280911
YBR068C ,0,0.00338614702729
YBR069C ,0,0.0498491837731
YBR070C ,1,0.0360092778173
YBR071W ,0,0.00153570906889
YBR072W ,0,0.153047488537
YBR073W ,0,0.141592186577
YBR074W ,0,0.0568752167401
YBR076W ,0,0.00138608541068
YBR077C ,0,0.0570335125178
YBR078W ,0,0.0302304778403
YBR079C ,1,0.847551671826
YBR080C ,1,0.760194703341
YBR081C ,0,0.758579328325
YBR082C ,0,0.194940697029
YBR083W ,0,0.0705976317878
YBR084C-A ,0,0.143774834126
YBR086C ,0,0.184138334356
YBR087W ,1,0.246088807604
YBR088C ,1,0.926479393528
YBR090C ,0,0.000782071588798
YBR092C ,0,0.0090771532436
YBR093C ,0,0.00853033197763
YBR094W ,0,0.213514380834
YBR095C ,0,0.329606355833
YBR096W ,0,0.0641563500949
YBR098W ,0,0.219656141618
YBR101C ,0,0.70348174125
YBR102C ,1,0.191669939618
YBR103W ,0,0.606793436511
YBR105C ,0,0.0140849425819
YBR106W ,0,0.291407247587
YBR107C ,0,0.409754868907
YBR108W ,0,0.0857314023943
YBR109C ,1,0.489404660098
YBR110W ,1,0.101767890848
YBR111C ,0,0.470011392305
YBR112C ,0,0.931403181067
YBR114W ,0,0.294497645407
YBR115C ,0,0.586605503279
YBR117C ,0,0.271699803666
YBR118W ,0,0.210936848074
YBR119W ,0,0.268808720594
YBR123C ,1,0.814384279298
YBR125C ,0,0.00609118805733
YBR126C ,0,0.812516205451
YBR127C ,0,0.85642251571
YBR128C ,0,0.048140228191
YBR129C ,0,0.0365740316787
YBR130C ,0,0.181400615871
YBR131W ,0,0
YBR132C ,0,0.00623094588518
YBR133C ,0,0.491201994475
YBR135W ,1,0.40846295229
YBR136W ,1,0.761577356095
YBR137W ,0,0.242747282511
YBR138C ,0,0.0643775021285
YBR139W ,0,0.00771224770526
YBR140C ,1,0.076132721312
YBR141C ,0,0.411439208314
YBR142W ,1,0.97207177253
YBR143C ,1,0.87811732636
YBR145W ,0,0.00259466969399
YBR147W ,0,0.000247678622558
YBR148W ,0,0.0106002008717
YBR149W ,0,0.0336125144101
YBR150C ,0,0.00435388026884
YBR151W ,0,0.0470453628762
YBR152W ,1,0.480934861761
YBR153W ,1,0.0779223831991
YBR154C ,1,0.554634281035
YBR155W ,1,0.806916460676
YBR156C ,0,0.0978343454855
YBR157C ,0,0.0144066442237
YBR158W ,0,0.0682600878731
YBR159W ,0,0.228389088137
YBR160W ,1,0.902298043383
YBR161W ,0,0.00146336193247
YBR162C ,0,0.0426995471159
YBR162W-A ,0,0.0051962693619
YBR163W ,0,0.0142259769383
YBR164C ,0,0.223090731962
YBR165W ,0,0.0268296316998
YBR166C ,0,0.0608459276458
YBR167C ,1,0.0932190029954
YBR168W ,0,0.0194337675762
YBR169C ,0,0.278611033613
YBR170C ,0,0.91567641358
YBR171W ,0,0.331565089646
YBR172C ,0,0.17541003257
YBR173C ,0,0.549039744544
YBR175W ,0,0.196964355056
YBR176W ,0,0.066740867404
YBR177C ,0,0.0106263690229
YBR180W ,0,0.00167406680647
YBR181C ,0,0.142276795673
YBR182C ,0,0.0433074709309
YBR183W ,0,0.000532663536433
YBR184W ,0,0.0117082605614
YBR186W ,0,0.180331577029
YBR187W ,0,0.14357374339
YBR188C ,0,0.0174219056994
YBR189W ,0,0.086993840428
YBR191W ,0,0.224848793853
YBR193C ,1,0.362176380555
YBR194W ,0,0.0125108127994
YBR195C ,0,0.107866614034
YBR196C ,1,0.445991070225
YBR197C ,0,0.0104046157254
YBR198C ,1,0.613860115117
YBR199W ,0,0.0054751465998
YBR200W ,0,0.338110522145
YBR201W ,0,0.0020566016655
YBR202W ,1,0.860738434354
YBR203W ,0,0.00915628815535
YBR204C ,0,0.0484053094738
YBR205W ,0,0.00515394989769
YBR207W ,0,0.0400844679637
YBR208C ,0,0.0764916898726
YBR210W ,0,0
YBR211C ,1,0.434830689309
YBR213W ,0,0.0433285172045
YBR214W ,0,0.0309973251248
YBR215W ,0,0.270051223692
