orf_id,essential,probability of being essential
YCR065W ,0,0.256200217471
YCR066W ,0,0.258375082697
YCR067C ,0,0.614798600023
YCR068W ,0,0.161513372969
YCR069W ,0,0.131631027511
YCR072C ,1,0.201725003344
YCR073C ,0,0.329041102258
YCR075C ,0,0.00687624600402
YCR076C ,0,0.171254922043
YCR077C ,0,0.69499631489
YCR079W ,0,0.125687545393
YCR081W ,0,0.80842989424
YCR082W ,0,0.281803003911
YCR084C ,0,0.337293041604
YCR086W ,0,0.0552527174531
YCR088W ,0,0.629680325065
YCR089W ,0,0.464540586788
YCR090C ,0,0.16982043661
YCR091W ,0,0.207620513384
YCR092C ,0,0.478202362106
YCR093W ,1,0.792887649475
YCR094W ,0,0.0324604792243
YCR095C ,0,0.0642148462523
YCR098C ,0,0.0186217556752
YCR099C ,0,0.0877000340742
YCR100C ,0,0.0522981767471
YCR101C ,0,0.0255897890355
YCR102C ,0,0.020689405893
YCR105W ,0,0.0742622867972
YCR106W ,0,0.135270919789
YCR107W ,0,0.025171151869
YDL001W ,0,0.229522458578
YDL002C ,0,0.067683552547
YDL003W ,1,0.226599206979
YDL005C ,0,0.497171998672
YDL007W ,1,0.451061760386
YDL008W ,1,0.083059047753
YDL010W ,0,0.0219817796129
YDL012C ,0,0.0654656998813
YDL013W ,0,0.170535833836
YDL014W ,1,0.201934247965
YDL015C ,1,0.0374514936519
YDL017W ,1,0.244202234644
YDL018C ,0,0.0146382841197
YDL019C ,0,0.279186553149
YDL020C ,0,0.334732099491
YDL021W ,0,0.0732204257152
YDL022W ,0,0.174504270061
YDL024C ,0,0.0162691798261
YDL025C ,0,0.369294352531
YDL027C ,0,0.0513796895742
YDL028C ,1,0.0964809221717
YDL029W ,1,0.335191721819
YDL030W ,1,0.399174883366
YDL031W ,1,0.743914408739
YDL035C ,0,0.220852237195
YDL037C ,0,0.164075330238
YDL038C ,0,0.260789358678
YDL039C ,0,0.071460965049
YDL040C ,0,0.687612043373
YDL042C ,0,0.07043697379
YDL043C ,1,0.21414961338
YDL045C ,1,0.0774715548858
YDL046W ,0,0.0697194063829
YDL047W ,0,0.0584365799293
YDL048C ,0,0.179277538949
YDL049C ,0,0.0385009881396
YDL051W ,0,0.206256337774
YDL052C ,0,0.198358131974
YDL053C ,0,0.0400622279986
