orf_id,essential,probability of being essential
YBL088C ,0,0.1787496175
YBL089W ,0,0.0812735039402
YBL091C ,0,0.890419154255
YBL092W ,1,0.557706339492
YBL093C ,0,0.0763857093122
YBL095W ,0,0.136347015646
YBL097W ,1,0.685576622216
YBL098W ,0,0.196826001819
YBL101C ,0,0.0155242576833
YBL102W ,0,0.0676289116051
YBL103C ,0,0.161171241378
YBL104C ,0,0.295710147012
YBL105C ,1,0.393153126384
YBL106C ,0,0.0841339004406
YBL107C ,0,0.0242509713024
YBR001C ,0,0.0467049911856
YBR002C ,1,0.306736305627
YBR003W ,0,0.461275683045
YBR005W ,0,0.0165251981094
YBR006W ,0,0.404017329216
YBR007C ,0,0.130625939398
YBR008C ,0,0.00834150159047
YBR009C ,0,0.162948080626
YBR010W ,0,0.287489133577
YBR011C ,1,0.364309724639
YBR013C ,0,0.00056580234997
YBR014C ,0,0.0391653776914
YBR015C ,0,0.0360592377505
YBR016W ,0,0.00153267755993
YBR017C ,0,0.537908280784
YBR018C ,0,0.20045776726
YBR019C ,0,0.397459951932
YBR020W ,0,0.0793647388829
YBR021W ,0,0.0188281718228
YBR022W ,0,0.00324344819568
YBR023C ,0,0.466127746283
YBR025C ,0,0.569730846172
YBR028C ,0,0.183489940902
YBR029C ,1,0.2706326738
YBR030W ,0,0.199885871182
YBR031W ,0,0.310052842814
YBR033W ,0,0.0033277246325
YBR034C ,0,0.788469306394
YBR035C ,0,0.216971785724
YBR036C ,0,0.00281164023782
YBR038W ,1,0.0568557402492
YBR040W ,0,0.0138996264099
YBR041W ,0,0.164637823009
YBR042C ,0,0.0210656253811
YBR043C ,0,0.0798064742982
YBR045C ,0,0.0576105140019
YBR046C ,0,0.341111403831
YBR048W ,0,0.185758708126
YBR049C ,1,0.322962873444
YBR050C ,0,0.00576243406753
YBR052C ,0,0.0095020778513
YBR053C ,0,0.192475265322
YBR054W ,0,0.000970772006834
YBR055C ,1,0.439884846671
YBR056W ,0,0.0318976383035
YBR057C ,0,0.11528888471
YBR058C ,0,0.882306242889
YBR059C ,0,0.124206546992
YBR060C ,1,0.434805410249
YBR061C ,0,0.277129918889
YBR062C ,0,0.182395182691
YBR063C ,0,0.00567129033787
YBR065C ,0,0.457747188707
YBR066C ,0,0.00177875763563
YBR067C ,0,0.0208244781243
YBR068C ,0,0.0088466484824
YBR069C ,0,0.0306362110137
YBR070C ,1,0.0649579203791
YBR071W ,0,0.00386617159975
YBR072W ,0,0.167493589999
YBR073W ,0,0.115718369073
YBR074W ,0,0.10027471985
YBR076W ,0,0.00253118871575
YBR077C ,0,0.100136726201
YBR078W ,0,0.0956925014034
YBR079C ,1,0.820441890736
YBR080C ,1,0.853463977575
YBR081C ,0,0.448615460926
YBR082C ,0,0.208371023461
YBR083W ,0,0.130381106227
YBR084C-A ,0,0.295443341434
YBR086C ,0,0.294635016704
YBR087W ,1,0.206577520019
YBR088C ,1,0.769526045947
YBR090C ,0,0.000829917988912
YBR092C ,0,0.0672352264114
YBR093C ,0,0.0675217843843
YBR094W ,0,0.555686509745
YBR095C ,0,0.280679233638
YBR096W ,0,0.112351580415
YBR098W ,0,0.14489193232
YBR101C ,0,0.660560739537
YBR102C ,1,0.126072901833
YBR103W ,0,0.286824068633
YBR105C ,0,0.014988114069
YBR106W ,0,0.324148109981
YBR107C ,0,0.0250650669526
YBR108W ,0,0.147345970784
YBR109C ,1,0.367228197808
YBR110W ,1,0.0648980782649
YBR111C ,0,0.487387802019
YBR112C ,0,0.780320965581
YBR114W ,0,0.218801798404
YBR115C ,0,0.780274997739
YBR117C ,0,0.285192909722
YBR118W ,0,0.292278231545
YBR119W ,0,0.0871348050522
