orf_id,essential,probability of being essential
b0342 ,0,0.0756641544091
b0343 ,0,0.0182299226567
b0344 ,0,0.00316826833239
b0345 ,0,0.0149257442932
b0346 ,0,0.033334533198
b0347 ,0,0.0207673751866
b0348 ,0,0.122059166107
b0349 ,0,0.0505252528288
b0350 ,0,0.121494334261
b0351 ,0,0.356169280016
b0352 ,0,0.0509489459195
b0353 ,0,0.0269128224794
b0354 ,0,0.547619895443
b0355 ,0,0.0729928416949
b0356 ,0,0.0773580224812
b0357 ,1,0.865940203269
b0358 ,0,0.0582375552585
b0364 ,1,0.867306205462
b0365 ,0,0.0482837514331
b0366 ,0,0.108613114547
b0367 ,0,0.0194501077943
b0368 ,0,0.0904017575085
b0369 ,1,0.0621339108567
b0370 ,0,0.867375747632
b0371 ,0,0.0215224126768
b0374 ,0,0.275592525179
b0375 ,0,0.206760284071
b0376 ,0,0.031176582282
b0377 ,0,0.0387975229726
b0378 ,0,0.0475545231761
b0379 ,1,0.77133404172
b0380 ,0,0.828720058203
b0381 ,0,0.0148843393414
b0383 ,0,0.0267660642529
b0384 ,0,0.839302850397
b0385 ,0,0.0186306120524
b0386 ,1,0.158786576307
b0387 ,0,0.473855232651
b0388 ,0,0.665003714107
b0390 ,0,0.345179520401
b0391 ,0,0.817897972133
b0392 ,0,0.910883875994
b0393 ,0,0.0325196676601
b0394 ,0,0.0232890074624
b0396 ,0,0.00838623128514
b0397 ,0,0.00750446175724
b0398 ,0,0.0171605310531
b0399 ,0,0.232430891693
b0400 ,0,0.0191835486627
b0401 ,0,0.0266064477576
b0402 ,0,0.0099056095031
b0403 ,0,0.0114271818299
b0404 ,0,0.143692952796
b0405 ,0,0.166599809968
b0406 ,0,0.049890242517
b0408 ,1,0.049209825322
b0409 ,1,0.0896675909785
b0410 ,0,0.730242832899
b0411 ,0,0.366775934185
b0412 ,0,0.112298747525
b0414 ,1,0.0489599418149
b0415 ,1,0.985984762078
b0416 ,1,0.907063638525
b0417 ,1,0.0492166681991
b0418 ,1,0.668287400766
b0419 ,0,0.00786923925096
b0420 ,1,0.0164375890328
b0421 ,1,0.0637534159534
b0423 ,0,0.0623916535017
b0424 ,0,0.181760342717
b0425 ,0,0.0326102614561
b0426 ,0,0.813777678824
b0427 ,0,0.0138351332814
b0428 ,0,0.144844460453
b0429 ,1,0.769575635195
b0430 ,0,0.136223195546
b0431 ,0,0.0188636545942
b0432 ,0,0.0311089561266
b0433 ,0,0.00716560678224
b0434 ,0,0.260935339145
b0435 ,0,0.911418664212
b0436 ,0,0.587942688167
b0437 ,0,0.60176146517
b0438 ,0,0.12025602642
b0439 ,0,0.0256634393144
b0440 ,0,0.960947635039
b0441 ,0,0.111811759523
b0442 ,1,0.908353593733
b0443 ,0,0.84131115675
b0444 ,0,0.0729273110628
b0445 ,0,0.0034771401951
b0446 ,0,0.0240663548593
b0447 ,0,0.265285645827
b0448 ,0,0.0101777082012
b0449 ,0,0.023179918705
b0450 ,0,0.817224783897
b0451 ,0,0.0219980753193
b0452 ,0,0.144903247117
b0453 ,0,0.360389703512
b0454 ,0,0.769470393658
b0456 ,1,0.835235560427
b0457 ,0,0.00634755479605
b0458 ,0,0.769098113994
b0459 ,0,0.619658913612
b0461 ,0,0.633239528647
b0462 ,0,0.0062172391425
b0463 ,0,0.0303454611373
b0464 ,0,0.0592015817761
b0465 ,0,0.0053881725841
b0467 ,1,0.530384554886
b0468 ,1,0.83257738471
b0469 ,1,0.759777132135
b0470 ,1,0.0256596598447
b0471 ,0,0.985879355289
b0472 ,0,0.227081700671
b0473 ,0,0.136558107119
b0474 ,1,0.958114643892
b0475 ,1,0.0486807909508
b0476 ,0,0.0330928815184
b0477 ,0,0.0255688094319
b0478 ,0,0.0153249737878
b0479 ,0,0.0322692112959
b0480 ,0,0.0881757578088
b0481 ,0,0.86615574016
b0482 ,1,0.0598630529581
b0483 ,1,0.834098755097
b0484 ,0,0.00347889272962
b0485 ,0,0.0248292911459
b0486 ,0,0.0485886401342
b0488 ,0,0.174501819246
b0489 ,0,0.0319862821421
b0490 ,0,0.0442935695835
b0491 ,0,0.026562226225
b0492 ,0,0.0601715008169
b0493 ,0,0.0617327382167
b0494 ,0,0.143271028318
b0495 ,0,0.1948377798
b0496 ,0,0.0117458629088
b0497 ,0,0.00500401630761
b0498 ,1,0.814033234606
b0499 ,0,0.0597958491013
b0502 ,0,0.86388767982
b0503 ,0,0.0326043688977
b0504 ,0,0.0148855238317
b0505 ,1,0.834995687008
b0506 ,0,0.0235983774659
b0507 ,0,0.0229061644338
b0508 ,0,0.0529222170978
b0509 ,0,0.0459743062887
b0510 ,0,0.838429955549
b0511 ,0,0.0115013239503
b0512 ,0,0.153470043312
b0513 ,0,0.0264553133971
b0514 ,0,0.0477336072089
b0515 ,0,0.141391900927
b0516 ,0,0.0324666423829
b0517 ,0,0.0279647287809
b0518 ,0,0.0125598218047
b0519 ,0,0.0492649648485
b0520 ,1,0.0496562116102
b0521 ,1,0.0432804348834
b0522 ,0,0.0133330376446
b0523 ,0,0.778872817232
b0524 ,1,0.278282287469
b0525 ,1,0.887249134157
b0526 ,1,0.110506991329
b0529 ,0,0.138258033178
b0530 ,0,0.209832573408
b0531 ,0,0.0441559381942
b0532 ,0,0.00511312371948
b0534 ,0,0.307097465434
b0535 ,0,0.0554678260155
b0537 ,0,0.00686116721861
b0540 ,1,0.817011486652
b0541 ,0,0.0365562384606
b0543 ,0,0.833285686818
b0544 ,0,0.026094145643
b0545 ,0,0.278420906514
b0546 ,0,0.0496048981429
b0547 ,1,0.730107361717
b0549 ,1,0.840107730141
b0550 ,1,0.835370716121
b0551 ,0,0.733547397852
b0552 ,0,0.0301061788574
b0553 ,0,0.0153297726065
b0555 ,0,0.504636364973
b0556 ,0,0.908211279423
b0557 ,0,0.711396823146
b0558 ,1,0.367625203787
b0560 ,0,0.697832451083
b0561 ,0,0.114521279793
b0562 ,0,0.114127715584
b0564 ,1,0.0123565390822
b0565 ,0,0.0863741061754
b0566 ,0,0.00819524435533
b0567 ,0,0.030960729489
b0568 ,0,0.00709562224295
b0569 ,0,0.00758208006266
b0570 ,0,0.0152248270595
b0571 ,0,0.0641987671455
b0572 ,0,0.0228085194528
b0573 ,0,0.912553972819
b0574 ,0,0.0494439760568
b0575 ,0,0.0100009344806
b0576 ,0,0.00985613218027
b0577 ,0,0.0142844923973
b0578 ,0,0.323717664731
b0579 ,0,0.764845179576
b0580 ,0,0.545996343983
b0581 ,0,0.0184003867281
b0582 ,0,0.0243056308514
b0583 ,0,0.182489696624
b0584 ,0,0.00608255172646
b0585 ,0,0.0115414920396
b0586 ,0,0.0107787183803
b0587 ,0,0.0231397193417
b0588 ,0,0.0285111768171
b0590 ,0,0.0152277318994
b0592 ,1,0.0598448270725
b0593 ,0,0.0127479333589
b0594 ,0,0.0123298877664
b0595 ,0,0.206879317209
b0596 ,0,0.116475926895
b0597 ,0,0.323799369817
b0598 ,0,0.00587108307399
b0599 ,0,0.0282415292625
b0600 ,0,0.0231310343742
b0601 ,0,0.326419519186
b0602 ,0,0.0137595651257
b0603 ,0,0.0160342012786
b0604 ,0,0.0601492826162
b0605 ,0,0.826228647816
b0606 ,0,0.0630312735105
b0607 ,0,0.556874699567
b0608 ,0,0.0236885177818
b0610 ,0,0.865332289176
b0611 ,0,0.0324502400278
b0612 ,0,0.00306928520977
b0613 ,0,0.0338459061864
b0614 ,0,0.206600436094
b0615 ,0,0.041544196835
b0616 ,0,0.237537379923
b0617 ,0,0.866018592143
b0618 ,0,0.0333151683211
b0619 ,0,0.0221506508665
b0620 ,0,0.178355197112
b0621 ,0,0.00790027434919
b0622 ,0,0.412372763579
b0624 ,1,0.760364311934
b0626 ,0,0.37551186204
b0628 ,0,0.0323062502608
b0629 ,0,0.0560314790346
b0630 ,0,0.282044946383
b0631 ,0,0.867276374251
b0632 ,0,0.0157100331589
b0633 ,0,0.0166230249032
b0634 ,1,0.0725020052127
b0635 ,1,0.00643897802981
b0636 ,1,0.754549070876
b0638 ,0,0.145143001395
b0639 ,0,0.130317508458
b0640 ,1,0.0316004641354
b0641 ,1,0.260800237767
b0642 ,1,0.00779617385983
b0644 ,0,0.0371345772787
b0645 ,0,0.0267001554461
b0646 ,0,0.00526758232068
b0647 ,0,0.324225430606
b0648 ,0,0.00526271309533
b0649 ,0,0.00515167718717
b0650 ,0,0.00840688421391
b0651 ,0,0.0286892526597
b0652 ,1,0.271588196897
b0653 ,1,0.0390341609378
b0654 ,0,0.0297329715557
b0655 ,0,0.0595424683696
b0656 ,0,0.0287008020026
b0658 ,0,0.146461998955
b0659 ,1,0.763130675191
b0660 ,0,0.0572131911204
b0661 ,0,0.00835358720549
b0662 ,0,0.0181401764062
b0674 ,0,0.00714723650804
b0675 ,0,0.154284632781
b0676 ,0,0.031016194474
b0677 ,0,0.0644622682098
b0678 ,0,0.0336184410999
b0679 ,0,0.0311131891413
b0680 ,1,0.152956401308
b0681 ,0,0.0206344623755
b0682 ,1,0.840155155101
b0683 ,0,0.779746849486
b0684 ,0,0.78835203453
b0685 ,0,0.868423197229
b0686 ,0,0.285739650233
b0687 ,1,0.623329218229
b0688 ,0,0.062497429465
b0689 ,0,0.308814047663
b0691 ,0,0.765493653569
b0692 ,0,0.00340123854156
b0693 ,0,0.0079801957517
b0694 ,0,0.155324314467
b0695 ,0,0.00750679468426
b0697 ,0,0.00820338003043
b0698 ,0,0.00746864006422
b0700 ,0,0.00514890996523
b0702 ,1,0.687645910003
b0703 ,0,0.010943300028
b0704 ,1,0.475934100648
b0705 ,0,0.058758665114
b0706 ,0,0.152192432196
b0708 ,1,0.0103347297081
b0709 ,0,0.00321277870847
b0710 ,0,0.184398632877
b0711 ,0,0.209568278178
b0712 ,0,0.0510783798384
b0715 ,0,0.0335415367376
b0716 ,0,0.00806653239012
b0717 ,1,0.0285072539221
b0718 ,0,0.00329578073126
b0720 ,0,0.0196209872555
b0721 ,0,0.8381868882
b0722 ,0,0.837201852798
b0723 ,0,0.0308339019539
b0724 ,0,0.0602736813879
b0725 ,0,0.808574814841
b0726 ,1,0.023973346455
b0727 ,1,0.412591884916
b0728 ,0,0.477331612421
b0729 ,0,0.679265599698
b0730 ,0,0.0295619588831
b0731 ,0,0.00507160030247
b0732 ,0,0.0113815252462
b0733 ,1,0.0222868280921
b0734 ,1,0.0432374523953
b0735 ,0,0.834165233739
b0736 ,1,0.907100097886
b0737 ,0,0.106712531371
b0738 ,0,0.910004274845
b0739 ,0,0.433109766493
b0740 ,0,0.0482350150805
b0741 ,0,0.969926086756
b0742 ,0,0.278969327406
b0750 ,0,0.0496904458185
b0751 ,0,0.0950438967347
b0752 ,0,0.0588369344107
b0753 ,0,0.717510348017
b0754 ,0,0.0239059558707
b0755 ,0,0.294152359917
b0756 ,0,0.0169296684234
b0757 ,0,0.0625743966629
b0758 ,0,0.0138460306078
b0759 ,0,0.061139692816
b0760 ,0,0.0173875968717
b0761 ,0,0.0601586359289
b0763 ,0,0.220046101759
b0764 ,0,0.0901960225881
b0765 ,0,0.0239904635357
b0766 ,1,0.12809890757
b0767 ,0,0.0254174449994
b0768 ,0,0.00799132009879
b0769 ,0,0.0923995771537
b0770 ,0,0.00991262013472
b0771 ,0,0.0262832954684
b0772 ,0,0.0320174604654
b0773 ,0,0.59745115098
b0774 ,0,0.00616956163251
b0775 ,0,0.0514751819816
b0776 ,0,0.0124811669446
b0777 ,0,0.0904387412914
b0778 ,0,0.0441271177597
b0779 ,0,0.0922481834156
b0780 ,0,0.115663669845
b0781 ,0,0.0492086325271
b0782 ,0,0.457054212397
b0783 ,0,0.912388454465
b0784 ,0,0.911388753549
b0785 ,0,0.833637799702
b0786 ,0,0.0914015381464
b0787 ,0,0.122431853414
b0788 ,1,0.0137439451905
b0789 ,0,0.0254657798343
b0790 ,0,0.283420391199
b0791 ,1,0.634231458108
b0792 ,0,0.00630327023328
b0793 ,0,0.0158900798426
b0794 ,0,0.00765505202888
b0795 ,0,0.0583597741878
b0796 ,0,0.0726863079919
b0797 ,0,0.0857846813939
b0798 ,1,0.765331116707
b0799 ,0,0.00523201049813
b0800 ,0,0.051136686001
b0801 ,0,0.0236721325702
b0803 ,0,0.780210683346
b0804 ,0,0.0606597916207
b0805 ,0,0.00643984038318
b0806 ,0,0.739625456658
b0807 ,0,0.0511321814053
b0808 ,0,0.00726475662086
b0809 ,0,0.136115902357
b0810 ,1,0.148917242749
b0811 ,0,0.0674147789239
b0812 ,0,0.751677051439
b0813 ,0,0.0603523307169
b0814 ,0,0.858720924367
b0815 ,0,0.00343621224881
b0817 ,1,0.90580818328
b0818 ,0,0.0212671386755
b0819 ,0,0.064410434064
b0820 ,0,0.0237986491835
b0821 ,0,0.0134548349306
b0822 ,0,0.136663881547
b0823 ,0,0.00327192327192
b0824 ,0,0.0346765635678
b0825 ,0,0.0845981726112
b0826 ,0,0.0749482296718
b0827 ,0,0.0171005049639
b0828 ,0,0.094250047538
b0829 ,0,0.0125481141976
b0830 ,0,0.00934315758507
b0831 ,0,0.04676197719
b0832 ,0,0.108428708922
b0833 ,0,0.0117972973544
b0834 ,0,0.0507521004698
b0835 ,1,0.00782893355271
b0836 ,0,0.912726968527
b0837 ,0,0.0218906524914
b0838 ,0,0.286918386564
b0839 ,0,0.0232645630604
b0840 ,0,0.0336612727121
b0841 ,0,0.0649261820529
b0842 ,0,0.00529715356859
b0843 ,0,0.87139385371
b0844 ,0,0.181143698223
b0845 ,0,0.031654044173
b0846 ,1,0.451861881933
b0847 ,0,0.00791896779297
b0848 ,0,0.731202137967
b0850 ,1,0.905945096504
b0851 ,0,0.0494744886627
b0852 ,0,0.0936216058172
b0854 ,0,0.0443412740978
b0855 ,0,0.0239507319762
b0856 ,0,0.0182897053421
b0857 ,0,0.043891192476
b0858 ,0,0.437201931229
b0859 ,0,0.0491955973127
b0860 ,0,0.0768110261936
b0861 ,0,0.0297790869243
b0862 ,0,0.028347729072
b0863 ,0,0.328590679603
b0864 ,0,0.0309354432393
b0865 ,1,0.217485357874
b0866 ,1,0.908809438348
b0867 ,1,0.372976258728
b0868 ,1,0.0176594716863
b0869 ,0,0.013682193674
b0870 ,0,0.0320462532082
b0871 ,0,0.00812817280077
b0872 ,0,0.0325990524833
b0873 ,0,0.0406779430393
b0874 ,0,0.0434530394524
b0875 ,0,0.145269251629
b0876 ,0,0.0120207904741
b0877 ,0,0.0176437505893
b0878 ,0,0.189317409785
b0879 ,0,0.0488244749916
b0881 ,1,0.909993501725
b0882 ,0,0.0231533301994
b0885 ,0,0.0833913665645
b0886 ,1,0.0151776611373
b0887 ,1,0.0058476492866
b0888 ,0,0.0634820009409
b0889 ,0,0.780011040193
b0891 ,0,0.217675333222
b0892 ,0,0.0939243575153
b0893 ,1,0.113352109057
b0894 ,0,0.00531679792436
b0895 ,0,0.137349978545
b0896 ,0,0.0476476454196
b0897 ,1,0.128447511427
b0898 ,0,0.0114280847298
b0899 ,0,0.00546226023774
b0900 ,0,0.0156916244796
b0901 ,0,0.426796602932
b0902 ,0,0.181265745809
b0903 ,0,0.0564874839038
b0904 ,0,0.0158271999231
b0905 ,0,0.00727792046964
b0906 ,0,0.123413326792
b0907 ,0,0.0486848366877
b0908 ,0,0.0264235132684
b0909 ,0,0.118101975432
b0910 ,1,0.342092209629
b0912 ,0,0.910478393237
b0913 ,0,0.0119929973197
b0914 ,1,0.0224061589349
b0915 ,1,0.0208226523111
b0916 ,0,0.0207065070534
b0918 ,1,0.635964980665
b0919 ,0,0.0212082834424
b0920 ,0,0.0263178891037
b0921 ,0,0.243623813689
b0922 ,1,0.0477556288242
b0923 ,1,0.342501344159
b0924 ,1,0.0266616748469
b0925 ,0,0.0108137650913
b0926 ,1,0.910419114258
b0927 ,0,0.242417244642
b0928 ,0,0.0153667124299
b0929 ,0,0.175186172404
b0930 ,1,0.0403297486432
b0931 ,0,0.0170896991428
b0932 ,0,0.0115542471632
b0933 ,0,0.0629621546302
b0934 ,0,0.0165383774787
b0935 ,0,0.0585311537815
b0936 ,0,0.0610108282066
b0937 ,0,0.283252847381
b0938 ,0,0.793795954968
b0939 ,0,0.0245020638636
b0940 ,0,0.00523127258084
b0941 ,0,0.0255574015718
b0942 ,0,0.793414244185
b0943 ,0,0.217577109734
b0944 ,0,0.0893814732336
b0945 ,0,0.0964796906527
b0946 ,0,0.477523939684
b0947 ,0,0.03257651072
b0948 ,0,0.0110972160473
b0949 ,0,0.0123361199239
b0950 ,0,0.00549291011779
b0951 ,0,0.0490148564414
b0952 ,0,0.691828766974
b0954 ,1,0.884732918536
b0955 ,0,0.00731579666691
b0956 ,0,0.841304581274
b0957 ,0,0.319133102602
b0958 ,0,0.587202018383
b0959 ,0,0.120020283883
b0960 ,0,0.00732254069123
b0961 ,0,0.773815048047
b0962 ,0,0.0122286424279
b0963 ,1,0.756474882364
b0964 ,0,0.0599065711722
b0965 ,1,0.838823317213
b0966 ,0,0.763108579618
b0967 ,0,0.0173479479543
b0968 ,0,0.83670174366
b0970 ,0,0.0624294368436
b0972 ,1,0.0618381208535
b0973 ,0,0.00564117451279
b0974 ,1,0.229893416951
b0975 ,1,0.205868216722
b0976 ,0,0.836245278923
b0977 ,0,0.0503842414667
b0978 ,0,0.0101619320482
b0979 ,0,0.0103661839218
b0980 ,0,0.0127374214067
b0981 ,0,0.0154707902456
b0982 ,0,0.606462800392
b0983 ,0,0.029141037904
b0984 ,0,0.00321555952299
b0985 ,0,0.0287338262091
b0986 ,0,0.0289691199119
b0987 ,1,0.715561715996
b0988 ,1,0.491151868713
b0992 ,0,0.0141534183069
b0993 ,0,0.00806376274333
b0994 ,0,0.117109659976
b0995 ,1,0.116090261714
b0996 ,0,0.00528237760194
b0997 ,0,0.00528849767222
b0998 ,1,0.0490704208612
b0999 ,1,0.760214497646
b1000 ,0,0.028483932605
b1001 ,0,0.0260310917246
b1002 ,0,0.0122411359905
b1004 ,0,0.152507207272
b1006 ,0,0.00819709807235
b1007 ,0,0.40323277782
b1008 ,0,0.0610294845936
b1009 ,0,0.0798578650063
b1010 ,1,0.868464075504
b1011 ,1,0.154307081699
b1012 ,0,0.0335160922975
b1013 ,0,0.205893068087
b1014 ,0,0.00728302631113
b1015 ,0,0.00516280538731
b1018 ,0,0.0907519021039
b1019 ,0,0.0265643213622
b1020 ,0,0.0238608311299
b1021 ,0,0.770352952182
b1022 ,0,0.0139172207206
